20220531084743040,31.97745083,118.76410450,37.90,4.04,83169
20220531084743060,31.97744750,118.76410367,37.90,4.44,83362
20220531084743060,31.97744750,118.76410367,38.30,4.44,83394
20220531084743080,31.97744567,118.76410400,38.30,4.26,83580
20220531084743080,31.97744567,118.76410400,38.30,4.26,83612
20220531084744000,31.97744383,118.76410400,38.30,2.98,83776
20220531084744020,31.97744300,118.76410367,38.30,3.02,83973
20220531084744020,31.97744300,118.76410367,38.20,3.02,84005
20220531084744040,31.97744117,118.76410467,38.20,3.80,84169
20220531084744040,31.97744117,118.76410467,38.30,3.80,84201
20220531084744060,31.97744000,118.76410467,38.30,2.67,84368
20220531084744060,31.97744000,118.76410467,38.30,2.67,84400
20220531084744080,31.97743667,118.76410550,38.30,5.35,84562
20220531084745000,31.97743533,118.76410667,38.30,3.22,84760
20220531084745020,31.97743400,118.76410700,38.30,4.50,84966
20220531084745040,31.97743167,118.76410833,38.30,4.76,85159
20220531084745040,31.97743167,118.76410833,38.50,4.76,85191
20220531084745060,31.97742950,118.76410933,38.50,4.61,85375
20220531084745060,31.97742950,118.76410933,38.70,4.61,85407
20220531084745080,31.97742800,118.76410867,38.70,3.59,85565
20220531084746000,31.97742550,118.76410817,38.70,3.39,85774
20220531084746000,31.97742550,118.76410817,39.00,3.39,85806
20220531084746020,31.97742333,118.76410900,39.00,4.20,85958
20220531084746040,31.97742050,118.76411050,39.00,4.20,86208
20220531084746060,31.97741817,118.76411067,39.00,3.87,86370
20220531084746080,31.97741550,118.76411100,39.00,3.93,86569
20220531084746080,31.97741550,118.76411100,39.40,3.93,86601
20220531084747000,31.97741383,118.76411200,39.40,2.33,86784
20220531084747000,31.97741383,118.76411200,39.60,2.33,86816
20220531084747020,31.97741117,118.76411283,39.60,4.30,86982
20220531084747040,31.97740900,118.76411317,39.60,3.89,87175
20220531084747060,31.97740583,118.76411383,39.60,5.15,87368
20220531084747080,31.97740333,118.76411517,39.60,5.24,87567
