2022-05-2907:33:44.030,32.10575533,118.86326050,37.70,51.02
2022-05-2907:33:44.030,32.10575533,118.86326050,37.80,51.02
2022-05-2907:33:44.050,32.10577733,118.86327783,37.80,53.13
2022-05-2907:33:44.050,32.10577733,118.86327783,37.80,53.13
2022-05-2907:33:44.070,32.10579683,118.86329733,37.80,51.87
2022-05-2907:33:44.070,32.10579683,118.86329733,37.90,51.87
2022-05-2907:33:44.090,32.10581367,118.86332000,37.90,51.84
2022-05-2907:33:44.090,32.10581367,118.86332000,38.00,51.84
2022-05-2907:33:45.010,32.10582867,118.86334500,38.00,52.76
2022-05-2907:33:45.010,32.10582867,118.86334500,38.00,52.76
2022-05-2907:33:45.030,32.10584017,118.86337183,38.00,51.73
2022-05-2907:33:45.050,32.10584883,118.86340000,38.00,50.73
2022-05-2907:33:45.050,32.10584883,118.86340000,38.10,50.73
2022-05-2907:33:45.070,32.10585233,118.86342750,38.10,46.93
2022-05-2907:33:45.070,32.10585233,118.86342750,38.20,46.93
2022-05-2907:33:45.090,32.10585217,118.86345367,38.20,43.74
2022-05-2907:33:45.090,32.10585217,118.86345367,38.70,43.74
2022-05-2907:33:46.010,32.10584800,118.86347733,38.70,40.15
2022-05-2907:33:46.010,32.10584800,118.86347733,38.80,40.15
2022-05-2907:33:46.030,32.10584033,118.86349817,38.80,37.98
2022-05-2907:33:46.030,32.10584033,118.86349817,38.90,37.98
2022-05-2907:33:46.050,32.10583033,118.86351600,39.10,37.98
2022-05-2907:33:46.070,32.10581717,118.86353033,39.10,35.02
2022-05-2907:33:46.070,32.10581717,118.86353033,39.20,35.02
2022-05-2907:33:46.090,32.10580050,118.86354017,39.20,36.02
2022-05-2907:33:46.090,32.10580050,118.86354017,39.00,36.02
2022-05-2907:33:47.010,32.10578333,118.86354633,39.00,35.34
2022-05-2907:33:47.010,32.10578333,118.86354633,39.00,35.34
2022-05-2907:33:47.030,32.10576700,118.86354600,39.00,32.97
2022-05-2907:33:47.030,32.10576700,118.86354600,39.00,32.97
2022-05-2907:33:47.050,32.10575150,118.86354100,39.00,32.22
2022-05-2907:33:47.070,32.10573667,118.86353217,39.00,33.47
2022-05-2907:33:47.070,32.10573667,118.86353217,39.00,33.47
2022-05-2907:33:47.090,32.10572350,118.86351950,39.00,33.50
2022-05-2907:33:47.090,32.10572350,118.86351950,38.90,33.50
2022-05-2907:33:48.010,32.10571300,118.86350417,38.90,32.91
2022-05-2907:33:48.010,32.10571300,118.86350417,39.00,32.91
2022-05-2907:33:48.030,32.10570567,118.86348600,39.00,33.43
2022-05-2907:33:48.030,32.10570567,118.86348600,39.10,33.43
2022-05-2907:33:48.050,32.10569933,118.86346683,39.10,34.93
2022-05-2907:33:48.050,32.10569933,118.86346683,39.10,34.93
2022-05-2907:33:48.070,32.10569417,118.86344650,39.10,36.19
2022-05-2907:33:48.070,32.10569417,118.86344650,39.10,36.19
2022-05-2907:33:48.090,32.10568850,118.86342600,39.10,37.02
2022-05-2907:33:48.090,32.10568850,118.86342600,39.20,37.02
2022-05-2907:33:49.010,32.10568100,118.86340717,39.20,35.63
2022-05-2907:33:49.010,32.10568100,118.86340717,39.10,35.63
2022-05-2907:33:49.030,32.10567083,118.86338983,39.10,35.91
2022-05-2907:33:49.030,32.10567083,118.86338983,39.10,35.91
2022-05-2907:33:49.050,32.10565950,118.86337683,39.10,32.41
2022-05-2907:33:49.050,32.10565950,118.86337683,38.80,32.41
2022-05-2907:33:49.070,32.10564533,118.86336767,38.80,32.63
2022-05-2907:33:49.070,32.10564533,118.86336767,38.70,32.63
2022-05-2907:33:49.090,32.10563033,118.86336217,38.70,31.08
2022-05-2907:33:49.090,32.10563033,118.86336217,38.70,31.08
2022-05-2907:33:50.010,32.10561583,118.86336183,38.70,28.54
2022-05-2907:33:50.010,32.10561583,118.86336183,38.70,28.54
2022-05-2907:33:50.030,32.10560217,118.86336483,38.70,27.76
2022-05-2907:33:50.030,32.10560217,118.86336483,38.60,27.76
2022-05-2907:33:50.050,32.10558917,118.86337383,38.60,29.87
2022-05-2907:33:50.050,32.10558917,118.86337383,38.50,29.87
2022-05-2907:33:50.070,32.10557717,118.86338583,38.50,30.78
2022-05-2907:33:50.070,32.10557717,118.86338583,38.60,30.78
2022-05-2907:33:50.090,32.10556683,118.86339867,38.60,29.78
2022-05-2907:33:50.090,32.10556683,118.86339867,38.50,29.78
2022-05-2907:33:51.010,32.10555783,118.86341350,38.50,30.67
2022-05-2907:33:51.010,32.10555783,118.86341350,38.50,30.67
2022-05-2907:33:51.030,32.10555017,118.86342983,38.50,31.74
2022-05-2907:33:51.030,32.10555017,118.86342983,38.50,31.74
2022-05-2907:33:51.050,32.10554433,118.86344817,38.50,33.22
2022-05-2907:33:51.050,32.10554433,118.86344817,38.60,33.22
2022-05-2907:33:51.070,32.10553967,118.86346733,38.60,34.04
2022-05-2907:33:51.070,32.10553967,118.86346733,38.60,34.04
2022-05-2907:33:51.090,32.10553667,118.86348733,38.60,34.95
2022-05-2907:33:51.090,32.10553667,118.86348733,38.50,34.95
2022-05-2907:33:52.010,32.10553500,118.86350867,38.50,36.50
2022-05-2907:33:52.010,32.10553500,118.86350867,38.50,36.50
2022-05-2907:33:52.030,32.10553450,118.86353067,38.50,37.11
2022-05-2907:33:52.030,32.10553450,118.86353067,38.50,37.11
2022-05-2907:33:52.050,32.10553500,118.86355283,38.50,38.08
2022-05-2907:33:52.050,32.10553500,118.86355283,38.50,38.08
2022-05-2907:33:52.070,32.10553600,118.86357617,38.50,39.89
2022-05-2907:33:52.070,32.10553600,118.86357617,38.50,39.89
2022-05-2907:33:52.090,32.10553750,118.86360000,38.50,40.60
2022-05-2907:33:52.090,32.10553750,118.86360000,38.50,40.60
2022-05-2907:33:53.010,32.10553983,118.86362400,38.50,41.08
2022-05-2907:33:53.010,32.10553983,118.86362400,38.40,41.08
2022-05-2907:33:53.030,32.10554300,118.86364833,38.40,41.84
2022-05-2907:33:53.030,32.10554300,118.86364833,38.50,41.84
2022-05-2907:33:53.050,32.10554633,118.86367350,38.50,43.28
2022-05-2907:33:53.050,32.10554633,118.86367350,38.50,43.28
2022-05-2907:33:53.070,32.10554983,118.86369917,38.50,43.28
2022-05-2907:33:53.090,32.10555317,118.86372550,38.50,45.58
2022-05-2907:33:53.090,32.10555317,118.86372550,38.50,45.58
2022-05-2907:33:54.010,32.10555683,118.86375200,38.50,45.65
2022-05-2907:33:54.010,32.10555683,118.86375200,38.60,45.65
2022-05-2907:33:54.030,32.10556050,118.86377933,38.60,47.10
2022-05-2907:33:54.030,32.10556050,118.86377933,38.50,47.10
2022-05-2907:33:54.050,32.10556367,118.86380717,38.50,47.87
2022-05-2907:33:54.050,32.10556367,118.86380717,38.40,47.87
2022-05-2907:33:54.070,32.10556717,118.86383517,38.40,48.30
2022-05-2907:33:54.090,32.10557117,118.86386350,38.40,48.97
2022-05-2907:33:54.090,32.10557117,118.86386350,38.30,48.97
2022-05-2907:33:55.010,32.10557517,118.86389233,38.30,49.93
2022-05-2907:33:55.010,32.10557517,118.86389233,38.20,49.93
2022-05-2907:33:55.030,32.10557883,118.86392167,38.20,50.63
2022-05-2907:33:55.050,32.10558400,118.86395083,38.20,50.34
2022-05-2907:33:55.050,32.10558400,118.86395083,38.20,50.34
2022-05-2907:33:55.070,32.10559167,118.86397833,38.20,48.41
2022-05-2907:33:55.070,32.10559167,118.86397833,38.20,48.41
2022-05-2907:33:55.090,32.10560200,118.86400367,38.20,46.93
2022-05-2907:33:55.090,32.10560200,118.86400367,38.20,46.93
2022-05-2907:33:56.010,32.10561500,118.86402583,38.20,44.54
2022-05-2907:33:56.010,32.10561500,118.86402583,38.20,44.54
2022-05-2907:33:56.030,32.10562983,118.86404483,38.20,42.91
2022-05-2907:33:56.030,32.10562983,118.86404483,38.30,42.91
2022-05-2907:33:56.050,32.10564633,118.86405967,38.30,41.24
2022-05-2907:33:56.050,32.10564633,118.86405967,38.10,41.24
2022-05-2907:33:56.070,32.10566433,118.86407033,38.10,39.61
2022-05-2907:33:56.070,32.10566433,118.86407033,38.00,39.61
2022-05-2907:33:56.090,32.10568433,118.86407650,38.00,40.10
2022-05-2907:33:56.090,32.10568433,118.86407650,38.00,40.10
2022-05-2907:33:57.010,32.10570417,118.86407933,38.00,39.86
2022-05-2907:33:57.010,32.10570417,118.86407933,37.90,39.86
2022-05-2907:33:57.030,32.10572383,118.86407850,37.90,39.13
2022-05-2907:33:57.030,32.10572383,118.86407850,37.80,39.13
2022-05-2907:33:57.050,32.10574233,118.86407350,37.80,37.50
2022-05-2907:33:57.050,32.10574233,118.86407350,38.00,37.50
2022-05-2907:33:57.070,32.10575967,118.86406533,38.00,36.84
2022-05-2907:33:57.070,32.10575967,118.86406533,37.90,36.84
2022-05-2907:33:57.090,32.10577450,118.86405233,37.90,36.34
2022-05-2907:33:57.090,32.10577450,118.86405233,38.10,36.34
2022-05-2907:33:58.010,32.10578517,118.86403667,38.10,33.65
2022-05-2907:33:58.010,32.10578517,118.86403667,38.00,33.65
2022-05-2907:33:58.030,32.10579283,118.86401933,38.00,32.69
2022-05-2907:33:58.030,32.10579283,118.86401933,38.10,32.69
2022-05-2907:33:58.050,32.10579767,118.86400167,38.10,31.26
2022-05-2907:33:58.050,32.10579767,118.86400167,38.00,31.26
2022-05-2907:33:58.070,32.10579917,118.86398383,38.00,30.56
2022-05-2907:33:58.070,32.10579917,118.86398383,37.90,30.56
2022-05-2907:33:58.090,32.10579733,118.86396567,37.80,30.56
2022-05-2907:33:59.010,32.10579167,118.86394900,37.80,30.82
2022-05-2907:33:59.010,32.10579167,118.86394900,37.70,30.82
2022-05-2907:33:59.030,32.10578233,118.86393417,37.70,31.30
2022-05-2907:33:59.030,32.10578233,118.86393417,37.80,31.30
2022-05-2907:33:59.050,32.10577200,118.86391950,37.80,32.28
2022-05-2907:33:59.050,32.10577200,118.86391950,37.80,32.28
2022-05-2907:33:59.070,32.10576133,118.86390450,37.80,33.15
2022-05-2907:33:59.070,32.10576133,118.86390450,37.80,33.15
2022-05-2907:33:59.090,32.10575050,118.86388883,37.80,34.48
2022-05-2907:34:00.010,32.10573900,118.86387283,37.80,35.48
2022-05-2907:34:00.010,32.10573900,118.86387283,37.70,35.48
2022-05-2907:34:00.030,32.10572750,118.86385567,37.70,36.91
2022-05-2907:34:00.030,32.10572750,118.86385567,37.80,36.91
2022-05-2907:34:00.050,32.10571600,118.86383767,37.80,37.98
2022-05-2907:34:00.050,32.10571600,118.86383767,37.80,37.98
2022-05-2907:34:00.070,32.10570550,118.86381800,37.80,39.91
2022-05-2907:34:00.070,32.10570550,118.86381800,37.80,39.91
2022-05-2907:34:00.090,32.10569700,118.86379617,37.80,40.80
2022-05-2907:34:00.090,32.10569700,118.86379617,37.90,40.80
2022-05-2907:34:01.010,32.10569200,118.86377300,37.90,40.39
2022-05-2907:34:01.010,32.10569200,118.86377300,37.90,40.39
2022-05-2907:34:01.030,32.10569083,118.86374933,37.90,40.19
2022-05-2907:34:01.030,32.10569083,118.86374933,37.90,40.19
2022-05-2907:34:01.050,32.10569433,118.86372667,37.90,38.93
2022-05-2907:34:01.050,32.10569433,118.86372667,38.00,38.93
2022-05-2907:34:01.070,32.10570200,118.86370650,38.00,37.13
2022-05-2907:34:01.070,32.10570200,118.86370650,37.90,37.13
2022-05-2907:34:01.090,32.10571200,118.86369017,37.90,33.50
2022-05-2907:34:01.090,32.10571200,118.86369017,37.90,33.50
2022-05-2907:34:02.010,32.10572433,118.86367767,37.90,32.50
2022-05-2907:34:02.010,32.10572433,118.86367767,37.90,32.50
2022-05-2907:34:02.030,32.10573900,118.86367017,37.90,31.56
2022-05-2907:34:02.030,32.10573900,118.86367017,37.90,31.56
2022-05-2907:34:02.050,32.10575400,118.86366717,37.90,30.65
2022-05-2907:34:02.050,32.10575400,118.86366717,37.90,30.65
2022-05-2907:34:02.070,32.10576883,118.86366900,37.90,30.48
2022-05-2907:34:02.070,32.10576883,118.86366900,38.10,30.48
2022-05-2907:34:02.090,32.10578383,118.86367467,38.10,32.04
2022-05-2907:34:02.090,32.10578383,118.86367467,38.20,32.04
2022-05-2907:34:03.010,32.10579867,118.86368383,38.20,33.89
2022-05-2907:34:03.010,32.10579867,118.86368383,38.20,33.89
2022-05-2907:34:03.030,32.10581267,118.86369617,38.20,34.93
2022-05-2907:34:03.030,32.10581267,118.86369617,38.00,34.93
2022-05-2907:34:03.050,32.10582583,118.86371050,38.00,35.98
2022-05-2907:34:03.050,32.10582583,118.86371050,38.00,35.98
2022-05-2907:34:03.070,32.10583800,118.86372683,38.00,37.63
2022-05-2907:34:03.070,32.10583800,118.86372683,38.00,37.63
2022-05-2907:34:03.090,32.10584850,118.86374533,38.00,38.28
2022-05-2907:34:03.090,32.10584850,118.86374533,38.10,38.28
2022-05-2907:34:04.010,32.10585833,118.86376517,38.10,39.11
2022-05-2907:34:04.010,32.10585833,118.86376517,38.10,39.11
2022-05-2907:34:04.030,32.10586700,118.86378650,38.10,40.23
2022-05-2907:34:04.030,32.10586700,118.86378650,38.10,40.23
2022-05-2907:34:04.050,32.10587450,118.86380967,38.10,41.58
2022-05-2907:34:04.050,32.10587450,118.86380967,37.90,41.58
2022-05-2907:34:04.070,32.10588133,118.86383333,37.90,42.32
2022-05-2907:34:04.070,32.10588133,118.86383333,37.80,42.32
2022-05-2907:34:04.090,32.10588750,118.86385767,37.80,42.43
2022-05-2907:34:04.090,32.10588750,118.86385767,37.50,42.43
2022-05-2907:34:05.010,32.10589300,118.86388267,37.50,43.63
2022-05-2907:34:05.030,32.10589767,118.86390850,37.50,44.84
2022-05-2907:34:05.030,32.10589767,118.86390850,37.20,44.84
2022-05-2907:34:05.050,32.10590233,118.86393483,37.20,45.80
2022-05-2907:34:05.050,32.10590233,118.86393483,37.10,45.80
2022-05-2907:34:05.070,32.10590717,118.86396150,37.10,46.11
2022-05-2907:34:05.070,32.10590717,118.86396150,37.00,46.11
2022-05-2907:34:05.090,32.10591400,118.86398800,37.00,47.13
2022-05-2907:34:06.010,32.10591967,118.86401467,37.00,46.17
2022-05-2907:34:06.030,32.10592500,118.86404283,37.00,48.78
2022-05-2907:34:06.030,32.10592500,118.86404283,36.60,48.78
2022-05-2907:34:06.050,32.10592900,118.86407267,36.60,50.91
2022-05-2907:34:06.050,32.10592900,118.86407267,36.30,50.91
2022-05-2907:34:06.070,32.10593167,118.86410283,36.30,51.50
2022-05-2907:34:06.070,32.10593167,118.86410283,36.30,51.50
2022-05-2907:34:06.090,32.10593200,118.86413383,36.30,52.74
2022-05-2907:34:06.090,32.10593200,118.86413383,36.20,52.74
2022-05-2907:34:07.010,32.10592967,118.86416433,36.20,52.37
2022-05-2907:34:07.010,32.10592967,118.86416433,36.30,52.37
2022-05-2907:34:07.030,32.10592233,118.86419383,36.30,52.02
2022-05-2907:34:07.030,32.10592233,118.86419383,36.20,52.02
2022-05-2907:34:07.060,32.10590583,118.86423467,36.20,52.80
2022-05-2907:34:07.060,32.10590583,118.86423467,36.40,52.80
2022-05-2907:34:07.080,32.10588967,118.86425700,36.40,50.73
2022-05-2907:34:07.080,32.10588967,118.86425700,36.50,50.73
2022-05-2907:34:08.000,32.10587083,118.86427600,36.50,50.30
2022-05-2907:34:08.000,32.10587083,118.86427600,36.60,50.30
2022-05-2907:34:08.040,32.10582617,118.86429867,36.60,48.36
2022-05-2907:34:08.040,32.10582617,118.86429867,36.50,48.36
2022-05-2907:34:08.060,32.10580250,118.86430300,36.50,48.17
2022-05-2907:34:08.060,32.10580250,118.86430300,36.50,48.17
2022-05-2907:34:08.080,32.10578000,118.86430383,36.50,45.50
2022-05-2907:34:08.080,32.10578000,118.86430383,36.60,45.50
2022-05-2907:34:09.000,32.10575850,118.86430000,36.60,43.97
2022-05-2907:34:09.000,32.10575850,118.86430000,36.80,43.97
2022-05-2907:34:09.020,32.10573700,118.86429233,36.80,45.63
2022-05-2907:34:09.020,32.10573700,118.86429233,37.00,45.63
2022-05-2907:34:09.040,32.10571583,118.86428267,37.00,45.73
2022-05-2907:34:09.040,32.10571583,118.86428267,37.20,45.73
2022-05-2907:34:09.060,32.10569467,118.86427133,37.20,47.04
2022-05-2907:34:09.060,32.10569467,118.86427133,37.40,47.04
2022-05-2907:34:09.080,32.10567300,118.86425983,37.40,47.73
2022-05-2907:34:09.080,32.10567300,118.86425983,37.30,47.73
2022-05-2907:34:10.000,32.10565133,118.86424800,37.30,48.49
2022-05-2907:34:10.000,32.10565133,118.86424800,37.40,48.49
2022-05-2907:34:10.020,32.10562950,118.86423600,37.40,48.69
2022-05-2907:34:10.020,32.10562950,118.86423600,37.40,48.69
2022-05-2907:34:10.040,32.10560750,118.86422317,37.40,49.32
2022-05-2907:34:10.040,32.10560750,118.86422317,37.50,49.32
2022-05-2907:34:10.060,32.10558583,118.86420833,37.50,50.50
2022-05-2907:34:10.060,32.10558583,118.86420833,37.60,50.50
2022-05-2907:34:10.080,32.10556517,118.86419083,37.60,51.32
2022-05-2907:34:10.080,32.10556517,118.86419083,37.50,51.32
2022-05-2907:34:11.000,32.10554567,118.86417100,37.50,51.17
2022-05-2907:34:11.000,32.10554567,118.86417100,37.70,51.17
2022-05-2907:34:11.020,32.10552850,118.86414867,37.70,50.73
2022-05-2907:34:11.020,32.10552850,118.86414867,37.80,50.73
2022-05-2907:34:11.040,32.10551317,118.86412400,37.80,51.62
2022-05-2907:34:11.040,32.10551317,118.86412400,37.90,51.62
2022-05-2907:34:11.060,32.10549983,118.86409750,37.90,51.78
2022-05-2907:34:11.060,32.10549983,118.86409750,37.90,51.78
2022-05-2907:34:11.080,32.10548883,118.86406950,37.90,52.56
2022-05-2907:34:11.080,32.10548883,118.86406950,38.00,52.56
2022-05-2907:34:12.000,32.10548200,118.86403917,38.00,54.28
2022-05-2907:34:12.000,32.10548200,118.86403917,37.50,54.28
2022-05-2907:34:12.020,32.10547683,118.86400833,37.50,54.13
2022-05-2907:34:12.020,32.10547683,118.86400833,37.20,54.13
2022-05-2907:34:12.040,32.10547200,118.86397700,37.20,54.08
2022-05-2907:34:12.040,32.10547200,118.86397700,37.20,54.08
2022-05-2907:34:12.060,32.10546833,118.86394533,37.20,54.37
2022-05-2907:34:12.060,32.10546833,118.86394533,37.20,54.37
2022-05-2907:34:12.080,32.10546467,118.86391350,37.20,54.93
2022-05-2907:34:12.080,32.10546467,118.86391350,37.10,54.93
2022-05-2907:34:13.000,32.10546067,118.86388133,37.10,55.21
2022-05-2907:34:13.000,32.10546067,118.86388133,37.20,55.21
2022-05-2907:34:13.020,32.10545683,118.86384883,37.20,55.97
2022-05-2907:34:13.020,32.10545683,118.86384883,37.20,55.97
2022-05-2907:34:13.040,32.10545283,118.86381617,37.20,55.97
2022-05-2907:34:13.060,32.10544883,118.86378317,37.20,56.62
2022-05-2907:34:13.060,32.10544883,118.86378317,37.30,56.62
2022-05-2907:34:13.080,32.10544500,118.86374983,37.30,57.17
2022-05-2907:34:13.080,32.10544500,118.86374983,37.30,57.17
2022-05-2907:34:14.000,32.10544117,118.86371650,37.30,57.17
2022-05-2907:34:14.000,32.10544117,118.86371650,37.50,57.17
2022-05-2907:34:14.020,32.10543717,118.86368283,37.50,57.71
2022-05-2907:34:14.020,32.10543717,118.86368283,37.50,57.71
2022-05-2907:34:14.040,32.10543267,118.86364933,37.50,57.47
2022-05-2907:34:14.060,32.10542883,118.86361533,37.50,58.71
2022-05-2907:34:14.060,32.10542883,118.86361533,37.60,58.71
2022-05-2907:34:14.080,32.10542450,118.86358117,37.60,58.69
2022-05-2907:34:14.080,32.10542450,118.86358117,37.80,58.69
2022-05-2907:34:15.000,32.10542050,118.86354650,37.80,59.47
2022-05-2907:34:15.000,32.10542050,118.86354650,37.80,59.47
2022-05-2907:34:15.020,32.10541650,118.86351183,37.80,59.71
2022-05-2907:34:15.020,32.10541650,118.86351183,37.80,59.71
2022-05-2907:34:15.040,32.10541250,118.86347717,37.80,59.47
2022-05-2907:34:15.040,32.10541250,118.86347717,37.80,59.47
2022-05-2907:34:15.060,32.10540833,118.86344183,37.80,60.95
2022-05-2907:34:15.060,32.10540833,118.86344183,37.70,60.95
2022-05-2907:34:15.080,32.10540417,118.86340600,37.70,61.36
2022-05-2907:34:15.080,32.10540417,118.86340600,37.70,61.36
2022-05-2907:34:16.000,32.10539967,118.86337050,37.70,60.95
2022-05-2907:34:16.000,32.10539967,118.86337050,37.80,60.95
2022-05-2907:34:16.020,32.10539550,118.86333417,37.80,62.32
2022-05-2907:34:16.020,32.10539550,118.86333417,37.80,62.32
2022-05-2907:34:16.040,32.10539150,118.86329767,37.80,62.95
2022-05-2907:34:16.040,32.10539150,118.86329767,37.60,62.95
2022-05-2907:34:16.060,32.10538650,118.86326100,37.60,63.52
2022-05-2907:34:16.080,32.10538183,118.86322450,37.60,62.52
2022-05-2907:34:16.080,32.10538183,118.86322450,37.50,62.52
2022-05-2907:34:17.000,32.10537633,118.86318717,37.50,64.02
2022-05-2907:34:17.000,32.10537633,118.86318717,37.70,64.02
2022-05-2907:34:17.020,32.10537183,118.86315050,37.70,63.54
2022-05-2907:34:17.020,32.10537183,118.86315050,37.50,63.54
2022-05-2907:34:17.040,32.10536700,118.86311333,37.50,64.04
2022-05-2907:34:17.040,32.10536700,118.86311333,37.50,64.04
2022-05-2907:34:17.060,32.10536250,118.86307617,37.50,64.15
2022-05-2907:34:17.060,32.10536250,118.86307617,37.30,64.15
2022-05-2907:34:17.080,32.10535767,118.86303867,37.30,64.75
2022-05-2907:34:17.080,32.10535767,118.86303867,37.20,64.75
2022-05-2907:34:18.000,32.10535300,118.86300100,37.20,64.99
2022-05-2907:34:18.000,32.10535300,118.86300100,37.10,64.99
2022-05-2907:34:18.020,32.10534833,118.86296267,37.10,65.84
2022-05-2907:34:18.020,32.10534833,118.86296267,37.10,65.84
2022-05-2907:34:18.040,32.10534433,118.86292383,37.10,66.54
2022-05-2907:34:18.040,32.10534433,118.86292383,36.90,66.54
2022-05-2907:34:18.060,32.10534067,118.86288500,36.90,66.47
2022-05-2907:34:18.080,32.10533883,118.86284517,36.90,67.73
2022-05-2907:34:18.080,32.10533883,118.86284517,36.80,67.73
2022-05-2907:34:19.000,32.10533867,118.86280667,36.80,65.01
2022-05-2907:34:19.000,32.10533867,118.86280667,36.80,65.01
2022-05-2907:34:19.020,32.10534133,118.86276900,36.80,64.02
2022-05-2907:34:19.020,32.10534133,118.86276900,36.80,64.02
2022-05-2907:34:19.040,32.10534800,118.86273383,36.80,61.10
2022-05-2907:34:19.040,32.10534800,118.86273383,36.80,61.10
2022-05-2907:34:19.060,32.10535833,118.86270117,36.70,61.10
2022-05-2907:34:19.080,32.10537233,118.86267150,36.70,57.21
2022-05-2907:34:19.080,32.10537233,118.86267150,36.60,57.21
2022-05-2907:34:20.000,32.10538933,118.86264483,36.60,56.62
2022-05-2907:34:20.000,32.10538933,118.86264483,36.40,56.62
2022-05-2907:34:20.020,32.10541000,118.86262283,36.40,55.47
2022-05-2907:34:20.020,32.10541000,118.86262283,36.30,55.47
2022-05-2907:34:20.040,32.10543250,118.86260517,36.30,53.67
2022-05-2907:34:20.040,32.10543250,118.86260517,36.20,53.67
2022-05-2907:34:20.060,32.10545683,118.86259233,36.20,52.54
2022-05-2907:34:20.080,32.10548317,118.86258317,36.20,55.49
2022-05-2907:34:20.080,32.10548317,118.86258317,36.00,55.49
2022-05-2907:34:21.000,32.10551033,118.86257950,36.00,54.82
2022-05-2907:34:21.000,32.10551033,118.86257950,35.90,54.82
2022-05-2907:34:21.020,32.10553767,118.86258067,35.90,54.30
2022-05-2907:34:21.020,32.10553767,118.86258067,35.70,54.30
2022-05-2907:34:21.040,32.10556483,118.86258650,35.70,55.02
2022-05-2907:34:21.040,32.10556483,118.86258650,35.50,55.02
2022-05-2907:34:21.060,32.10558983,118.86259700,35.50,53.56
2022-05-2907:34:21.060,32.10558983,118.86259700,35.50,53.56
2022-05-2907:34:21.080,32.10561450,118.86261083,35.50,55.04
2022-05-2907:34:21.080,32.10561450,118.86261083,35.40,55.04
2022-05-2907:34:22.000,32.10563783,118.86262833,35.40,55.76
2022-05-2907:34:22.000,32.10563783,118.86262833,35.50,55.76
2022-05-2907:34:22.020,32.10565917,118.86264933,35.50,55.93
2022-05-2907:34:22.020,32.10565917,118.86264933,35.40,55.93
2022-05-2907:34:22.040,32.10567767,118.86267317,35.40,55.91
2022-05-2907:34:22.040,32.10567767,118.86267317,35.40,55.91
2022-05-2907:34:22.060,32.10569433,118.86269950,35.40,56.76
2022-05-2907:34:22.060,32.10569433,118.86269950,35.60,56.76
2022-05-2907:34:22.080,32.10570900,118.86272717,35.60,56.39
2022-05-2907:34:22.080,32.10570900,118.86272717,35.70,56.39
2022-05-2907:34:23.000,32.10572233,118.86275633,35.70,56.04
2022-05-2907:34:23.020,32.10573317,118.86278667,35.70,56.15
2022-05-2907:34:23.020,32.10573317,118.86278667,35.70,56.15
2022-05-2907:34:23.040,32.10574250,118.86281800,35.70,56.87
2022-05-2907:34:23.040,32.10574250,118.86281800,35.70,56.87
2022-05-2907:34:23.060,32.10575033,118.86284967,35.70,56.08
2022-05-2907:34:23.060,32.10575033,118.86284967,35.70,56.08
2022-05-2907:34:23.080,32.10575750,118.86288183,35.70,57.23
2022-05-2907:34:23.080,32.10575750,118.86288183,35.90,57.23
2022-05-2907:34:24.000,32.10576283,118.86291333,35.90,54.87
2022-05-2907:34:24.000,32.10576283,118.86291333,36.00,54.87
2022-05-2907:34:24.020,32.10576500,118.86294383,36.00,51.87
2022-05-2907:34:24.020,32.10576500,118.86294383,36.00,51.87
2022-05-2907:34:24.040,32.10576350,118.86297283,36.00,49.02
2022-05-2907:34:24.040,32.10576350,118.86297283,35.80,49.02
2022-05-2907:34:24.060,32.10575717,118.86299900,35.80,46.10
2022-05-2907:34:24.060,32.10575717,118.86299900,35.90,46.10
2022-05-2907:34:24.080,32.10574767,118.86302183,35.90,43.39
2022-05-2907:34:24.080,32.10574767,118.86302183,36.10,43.39
2022-05-2907:34:25.000,32.10573450,118.86304133,36.10,42.00
2022-05-2907:34:25.000,32.10573450,118.86304133,36.20,42.00
2022-05-2907:34:25.020,32.10571967,118.86305717,36.20,39.45
2022-05-2907:34:25.020,32.10571967,118.86305717,36.10,39.45
2022-05-2907:34:25.040,32.10570367,118.86306817,36.10,35.71
2022-05-2907:34:25.040,32.10570367,118.86306817,36.10,35.71
2022-05-2907:34:25.060,32.10568600,118.86307417,36.10,35.95
2022-05-2907:34:25.060,32.10568600,118.86307417,36.10,35.95
2022-05-2907:34:25.080,32.10566850,118.86307567,36.10,35.95
2022-05-2907:34:26.000,32.10565117,118.86307183,36.10,34.85
2022-05-2907:34:26.000,32.10565117,118.86307183,36.10,34.85
2022-05-2907:34:26.020,32.10563617,118.86306167,36.10,34.78
2022-05-2907:34:26.020,32.10563617,118.86306167,36.20,34.78
2022-05-2907:34:26.040,32.10562317,118.86304833,36.20,33.95
2022-05-2907:34:26.040,32.10562317,118.86304833,36.00,33.95
2022-05-2907:34:26.060,32.10561267,118.86303167,36.00,35.19
2022-05-2907:34:26.060,32.10561267,118.86303167,35.90,35.19
2022-05-2907:34:26.080,32.10560550,118.86301200,35.90,35.61
2022-05-2907:34:27.000,32.10559950,118.86299100,35.90,37.34
2022-05-2907:34:27.000,32.10559950,118.86299100,35.90,37.34
2022-05-2907:34:27.020,32.10559583,118.86296867,35.90,38.35
2022-05-2907:34:27.020,32.10559583,118.86296867,35.80,38.35
2022-05-2907:34:27.040,32.10559383,118.86294483,35.80,40.32
2022-05-2907:34:27.040,32.10559383,118.86294483,35.80,40.32
2022-05-2907:34:27.060,32.10559317,118.86292050,35.80,41.54
